CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.049106612801551819" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.048312284052371979" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.05583423376083374" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.068381726741790771" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.11382567882537842" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.12004563957452774" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.34126937389373779" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.056677374988794327" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.016817037016153336" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.016368871554732323" 
