DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "10.3765*((1.+(0.318355*x))/(1.+(3.80184*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "10.3765*((1.+(0.318355*x))/(1.+(3.80184*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.17099936306476593" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.089234665036201477" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.088274382054805756" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.092458978295326233" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.12822985649108887" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.17383934557437897" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.22208982706069946" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.15393364429473877" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.17883685231208801" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.05699978768825531" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.029744887724518776" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.029424794018268585" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.030819658190011978" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.04274328425526619" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.057946447283029556" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.074029944837093353" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.05131121352314949" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))-0.05961228534579277" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.17099936306476593" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.089234665036201477" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.088274382054805756" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.092458978295326233" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.12822985649108887" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(10.3765*((1.+(0.318355*x))/(1.+(3.80184*x))))+0.17383934557437897" 
